Ticker,Name,Start Price,Current Price,Total Return (%),Month 1 Return (%),Month 2 Return (%),Month 3 Return (%),Month 4 Return (%),Month 5 Return (%),Month 6 Return (%),Month 7 Return (%),Month 8 Return (%),Month 9 Return (%),Month 10 Return (%),Month 11 Return (%),Month 12 Return (%),Month 1 Volatility (%),Month 2 Volatility (%),Month 3 Volatility (%),Month 4 Volatility (%),Month 5 Volatility (%),Month 6 Volatility (%),Month 7 Volatility (%),Month 8 Volatility (%),Month 9 Volatility (%),Month 10 Volatility (%),Month 11 Volatility (%),Month 12 Volatility (%),Month 1 Sharpe Ratio,Month 2 Sharpe Ratio,Month 3 Sharpe Ratio,Month 4 Sharpe Ratio,Month 5 Sharpe Ratio,Month 6 Sharpe Ratio,Month 7 Sharpe Ratio,Month 8 Sharpe Ratio,Month 9 Sharpe Ratio,Month 10 Sharpe Ratio,Month 11 Sharpe Ratio,Month 12 Sharpe Ratio,,abs,abssr1,abssr2,abssr3,abssr4,abssr5,abssr6,abssr7,abssr8,abssr9,abssr10,abssr11,abssr12,abssrsum
17940,E1,57500,75000,30.43,-0.92,0.8,-0.93,0.66,3.63,4.51,6.01,1.68,4.44,2.68,1.8,4.77,0.37,1.68,2.62,1.35,2.23,1.27,1.6,1.86,2.36,1.4,3.2,1.42,-2.49,0.48,-0.35,0.49,1.63,3.55,3.76,0.9,1.88,1.91,0.56,3.36,1.306666667,1.306666667,2.49,0.48,0.35,0.49,1.63,3.55,3.76,0.9,1.88,1.91,0.56,3.36,1.78
28100,동아지질,12700,12090,-4.8,0,-6.13,-4.89,5.38,-2.12,-0.55,-0.23,-5.18,-5.5,10.43,-0.31,1.24,1.77,1.52,3.73,2.05,3.13,1.28,1.59,1.54,1.21,3.27,0.75,1.95,0,-4.03,-1.31,2.62,-0.68,-0.43,-0.14,-3.36,-4.55,3.19,-0.41,0.64,-0.705,0.705,0,4.03,1.31,2.62,0.68,0.43,0.14,3.36,4.55,3.19,0.41,0.64,1.78
83420,그린케미칼,6350,6420,1.1,-0.93,-3.3,-4.02,-8.76,-0.38,4.3,-3.48,9.84,2.05,1.63,-3.31,19.59,0.98,2.03,4.48,2.34,2.33,4.66,1.5,4.62,1.3,4.88,1.34,4.4,-0.95,-1.63,-0.9,-3.74,-0.16,0.92,-2.32,2.13,1.58,0.33,-2.47,4.45,-0.23,0.23,0.95,1.63,0.9,3.74,0.16,0.92,2.32,2.13,1.58,0.33,2.47,4.45,1.798333333
1130,대한제분,122300,138700,13.41,0,-0.92,-0.28,0.28,3.06,-1.68,5.53,-4.13,2.29,1.78,0.24,4.84,0.36,0.69,1.76,1.06,1.3,1.09,1.11,0.9,1.7,1.35,0.58,1.46,0,-1.33,-0.16,0.26,2.35,-1.54,4.98,-4.59,1.35,1.32,0.41,3.32,0.530833333,0.530833333,0,1.33,0.16,0.26,2.35,1.54,4.98,4.59,1.35,1.32,0.41,3.32,1.800833333
136490,선진,7310,7180,-1.78,2.87,-0.55,4.62,-3.65,-5.62,1.36,-0.55,3.63,4.82,-1.2,-3.22,-4.3,4.19,1.19,2.96,1.44,2.32,1.41,1.74,1.27,1.46,0.93,1.78,1.22,0.68,-0.46,1.56,-2.53,-2.42,0.96,-0.32,2.86,3.3,-1.29,-1.81,-3.52,-0.249166667,0.249166667,0.68,0.46,1.56,2.53,2.42,0.96,0.32,2.86,3.3,1.29,1.81,3.52,1.809166667
80,하이트진로,19580,20350,3.93,1.75,-1.45,-0.96,-0.24,5.72,-4.51,1.2,2.1,-6.02,-5.83,0.22,1.61,2.45,0.83,2.32,1.27,1.72,1.02,1.72,0.93,2.07,1.31,1.64,2.51,0.71,-1.75,-0.41,-0.19,3.33,-4.42,0.7,2.26,-2.91,-4.45,0.13,0.64,-0.53,0.53,0.71,1.75,0.41,0.19,3.33,4.42,0.7,2.26,2.91,4.45,0.13,0.64,1.825
16450,한세예스24홀딩스,4610,4525,-1.84,0.44,-0.66,-0.65,-3.72,-1.36,0.74,-1.15,5.26,-3.91,-4.74,0.1,2.62,0.86,1.12,2.36,1.02,1.05,0.83,1.09,1.18,1.5,1.15,1.15,1.11,0.51,-0.59,-0.28,-3.65,-1.3,0.89,-1.06,4.46,-2.61,-4.12,0.09,2.36,-0.441666667,0.441666667,0.51,0.59,0.28,3.65,1.3,0.89,1.06,4.46,2.61,4.12,0.09,2.36,1.826666667
2600,조흥,178600,178400,-0.11,1.02,1.14,3.02,-3.66,0.63,1.28,-0.29,3.39,-0.12,-2.85,0.29,0.29,1.28,0.73,1.06,1.38,1.86,0.7,0.93,0.48,0.8,0.77,0.81,0.89,0.8,1.56,2.85,-2.65,0.34,1.83,-0.31,7.06,-0.15,-3.7,0.36,0.33,0.693333333,0.693333333,0.8,1.56,2.85,2.65,0.34,1.83,0.31,7.06,0.15,3.7,0.36,0.33,1.828333333
105840,우진,9190,7590,-17.41,0.13,-4.65,-4.57,-4.62,-1.6,12.59,-3.79,1.31,0,-12.18,4.85,9.65,2.09,2.53,3.69,3.45,2.36,3.28,1.96,1.73,1.78,3.63,1.53,2.58,0.06,-1.84,-1.24,-1.34,-0.68,3.84,-1.93,0.76,0,-3.36,3.17,3.74,0.098333333,0.098333333,0.06,1.84,1.24,1.34,0.68,3.84,1.93,0.76,0,3.36,3.17,3.74,1.83
377740,바이오노트,4590,4580,-0.22,1.78,0.11,12.68,-2.26,-1.09,0.37,-4.52,-4.02,-2.62,2.48,-0.82,9.54,2.19,1.8,7,0.84,0.69,0.83,1.13,1.36,1.99,1.82,2.7,2.05,0.81,0.06,1.81,-2.69,-1.58,0.45,-4,-2.96,-1.32,1.36,-0.3,4.65,-0.309166667,0.309166667,0.81,0.06,1.81,2.69,1.58,0.45,4,2.96,1.32,1.36,0.3,4.65,1.8325
6390,한일현대시멘트,15880,13720,-13.6,0.07,-4.31,-4.6,2.13,-1.53,-0.53,0.07,-1.33,1.74,-3.31,0.19,5.25,0.41,1.43,2.26,1.11,1.34,0.49,1.79,0.37,1.27,0.98,0.69,1.26,0.17,-3.01,-2.04,1.92,-1.14,-1.08,0.04,-3.59,1.37,-3.38,0.28,4.17,-0.524166667,0.524166667,0.17,3.01,2.04,1.92,1.14,1.08,0.04,3.59,1.37,3.38,0.28,4.17,1.849166667
3200,일신방직,8600,8250,-4.07,-0.36,0.12,1.1,-5.63,0.46,-5.16,-0.55,-2.09,-1.07,1.01,1.83,2.21,0.26,1.63,1.64,1,1.03,0.67,1.26,1.11,2.44,1.86,0.97,1.97,-1.38,0.07,0.67,-5.63,0.45,-7.7,-0.44,-1.88,-0.44,0.54,1.89,1.12,-1.060833333,1.060833333,1.38,0.07,0.67,5.63,0.45,7.7,0.44,1.88,0.44,0.54,1.89,1.12,1.850833333
4080,신흥,14000,14300,2.14,0.21,-0.14,0.49,-1.53,-0.88,-0.34,1.87,0.42,0.35,0.35,0.63,0.99,0.2,0.32,0.21,0.94,0.49,0.52,1.98,0.1,0.67,0.21,0.22,0.24,1.05,-0.44,2.33,-1.63,-1.8,-0.65,0.94,4.2,0.52,1.67,2.86,4.12,1.0975,1.0975,1.05,0.44,2.33,1.63,1.8,0.65,0.94,4.2,0.52,1.67,2.86,4.12,1.850833333
12800,대창,1274,1348,5.81,1.28,4.73,-3.76,-9.19,-5.78,6.09,9.25,1.16,2.1,5.52,0.64,0.08,2,1.99,3.35,1.51,1.45,7.98,3.79,2.57,4.18,1.72,1.01,2.22,0.64,2.38,-1.12,-6.09,-3.99,0.76,2.44,0.45,0.5,3.21,0.63,0.04,-0.0125,0.0125,0.64,2.38,1.12,6.09,3.99,0.76,2.44,0.45,0.5,3.21,0.63,0.04,1.854166667
9140,경인전자,20850,20750,-0.48,-0.48,-0.94,-3.2,-3.74,-2.8,-2.92,4.34,-1.79,-1.97,11.5,0,3.86,0.17,0.79,2.36,1.12,0.83,7.86,1.59,0.85,1.69,8.15,1.27,1.61,-2.82,-1.19,-1.36,-3.34,-3.37,-0.37,2.73,-2.11,-1.17,1.41,0,2.4,-0.765833333,0.765833333,2.82,1.19,1.36,3.34,3.37,0.37,2.73,2.11,1.17,1.41,0,2.4,1.855833333
5740,크라운해태홀딩스,5580,6010,7.71,-0.17,3.6,-9.98,-1.63,7.87,2.78,0.99,1,3.38,-1.38,-2.69,10.09,0.23,1.48,2.87,1.82,8.43,1.24,1.12,1.39,2.05,1.06,1.23,2.09,-0.74,2.43,-3.48,-0.9,0.93,2.24,0.88,0.72,1.65,-1.3,-2.19,4.83,0.4225,0.4225,0.74,2.43,3.48,0.9,0.93,2.24,0.88,0.72,1.65,1.3,2.19,4.83,1.8575
4700,조광피혁,50000,55200,10.4,0.73,-1.79,5.9,3.21,-0.39,-2.49,1.17,-5.72,-0.19,2.65,-0.89,1.22,0.64,0.93,2.35,1.24,0.62,0.95,0.71,1.36,5.98,1.2,0.69,0.79,1.14,-1.92,2.51,2.59,-0.63,-2.62,1.65,-4.21,-0.03,2.21,-1.29,1.54,0.078333333,0.078333333,1.14,1.92,2.51,2.59,0.63,2.62,1.65,4.21,0.03,2.21,1.29,1.54,1.861666667
69260,TKG휴켐스,20650,19120,-7.41,-0.21,3.55,-1.26,-3.3,1.94,0,-0.5,-0.1,-4.3,-0.95,0.94,-4.71,0.15,0.89,1.83,0.67,1.44,1.2,1.04,0.53,1.05,1.07,1.71,1.2,-1.4,3.99,-0.69,-4.93,1.35,0,-0.48,-0.19,-4.1,-0.89,0.55,-3.93,-0.893333333,0.893333333,1.4,3.99,0.69,4.93,1.35,0,0.48,0.19,4.1,0.89,0.55,3.93,1.875
183190,아세아시멘트,9640,10730,11.31,0.37,-3.39,-2.33,7.32,1.24,2.08,-1.94,-8.36,4.29,0.09,-0.29,1.53,1.24,1.59,2.3,1.4,1.26,1.17,0.82,1.56,1.92,1.19,1.22,1.42,0.3,-2.13,-1.01,5.23,0.98,1.78,-2.37,-5.36,2.23,0.08,-0.24,1.08,0.0475,0.0475,0.3,2.13,1.01,5.23,0.98,1.78,2.37,5.36,2.23,0.08,0.24,1.08,1.899166667
123690,한국화장품,7270,7350,1.1,-1.08,1.99,-13.93,-6.38,-7.76,32.02,6.47,-0.17,-1.78,-2.2,-1.85,-4.4,1.72,1.99,3.68,2.22,3.17,7.85,4.26,0.62,1.01,2.35,1.16,2.33,-0.63,1,-3.79,-2.87,-2.45,4.08,1.52,-0.27,-1.76,-0.94,-1.59,-1.89,-0.799166667,0.799166667,0.63,1,3.79,2.87,2.45,4.08,1.52,0.27,1.76,0.94,1.59,1.89,1.899166667
9580,무림P&P,3080,2905,-5.68,0.52,-3.32,-4.25,-0.47,2.24,-0.48,-1.11,-0.81,-1.9,-0.64,0.96,3.44,0.85,0.88,1.85,1.09,0.85,0.37,0.79,0.58,1.05,0.79,0.62,0.71,0.61,-3.77,-2.3,-0.43,2.64,-1.3,-1.41,-1.4,-1.81,-0.81,1.55,4.85,-0.298333333,0.298333333,0.61,3.77,2.3,0.43,2.64,1.3,1.41,1.4,1.81,0.81,1.55,4.85,1.906666667
17800,현대엘리베이,42800,43800,2.34,0.11,8.46,-3.45,-0.81,9.53,0.12,-2.17,1.23,-2.8,-4.47,1.37,4.6,2.8,1.44,2.13,3.09,2.68,1.87,1.03,1.41,1.39,1.25,1.68,2.19,0.04,5.88,-1.62,-0.26,3.56,0.06,-2.11,0.87,-2.01,-3.58,0.82,2.1,0.3125,0.3125,0.04,5.88,1.62,0.26,3.56,0.06,2.11,0.87,2.01,3.58,0.82,2.1,1.909166667
3555,LG우,61300,59900,-2.28,0,0.5,-2.61,1.33,-1.63,1.15,-2.23,-0.92,4.19,-0.99,-2.1,1.3,0.35,0.84,0.91,0.4,0.47,0.43,1.12,1.46,2.46,0.95,1.1,0.48,0,0.6,-2.87,3.33,-3.47,2.67,-1.99,-0.63,1.7,-1.04,-1.91,2.71,-0.075,0.075,0,0.6,2.87,3.33,3.47,2.67,1.99,0.63,1.7,1.04,1.91,2.71,1.91
1140,국보,4177,2110,-49.49,0,0,0,0,0,0,0,-27.24,-15.28,42.57,-32.85,-8.98,0,0,0,0,0,0,0,5.64,5.89,5.21,6.25,4.25,,,,,,,,-4.83,-2.59,8.17,-5.26,-2.11,-1.324,1.324,0,0,0,0,0,0,0,4.83,2.59,8.17,5.26,2.11,1.913333333
101530,해태제과식품,5240,5730,9.35,1.06,0.35,-21.42,3.56,24,11.47,-0.19,-0.92,0.18,-0.56,0.56,4.89,2.33,1.67,3.63,3.13,7.96,2.42,0.98,0.9,0.87,0.76,1.17,0.99,0.45,0.21,-5.9,1.14,3.02,4.74,-0.19,-1.02,0.21,-0.74,0.48,4.94,0.611666667,0.611666667,0.45,0.21,5.9,1.14,3.02,4.74,0.19,1.02,0.21,0.74,0.48,4.94,1.92
12205,계양전기우,3900,3940,1.03,1.16,0.38,-2.46,-1.33,-0.96,-23.43,19.44,1.02,0.51,-0.86,-4.83,8.94,2.67,1.44,1.49,1.72,1.34,4.65,2.95,1.23,1.19,1.67,1.99,2.64,0.43,0.26,-1.65,-0.77,-0.72,-5.04,6.59,0.83,0.43,-0.51,-2.43,3.39,0.0675,0.0675,0.43,0.26,1.65,0.77,0.72,5.04,6.59,0.83,0.43,0.51,2.43,3.39,1.920833333
4985,성신양회우,12300,11410,-7.24,0.18,-2.89,-5.24,1.71,-1.13,-2.98,0.62,1.11,0.32,-0.24,-11.4,14.38,0.43,0.92,2.26,1.21,1.52,0.81,1.05,1.03,0.96,2.31,2.81,2.77,0.42,-3.14,-2.32,1.41,-0.74,-3.68,0.59,1.08,0.33,-0.1,-4.06,5.19,-0.418333333,0.418333333,0.42,3.14,2.32,1.41,0.74,3.68,0.59,1.08,0.33,0.1,4.06,5.19,1.921666667
15590,KIB플러그에너지,822,391,-52.43,-1.76,-7.49,-23.58,1.75,23.47,1.23,1.21,2.72,6.74,-30.78,-2.86,-2.19,2.46,3.23,3.12,3.38,7.72,2.66,1.99,5.51,10.51,6.84,1.73,3.05,-0.72,-2.32,-7.56,0.52,3.04,0.46,0.61,0.49,0.64,-4.5,-1.65,-0.72,-0.975833333,0.975833333,0.72,2.32,7.56,0.52,3.04,0.46,0.61,0.49,0.64,4.5,1.65,0.72,1.935833333
26490K,크라운제과우,10220,10350,1.27,1.67,1.89,-5.7,-0.85,-1.86,1.04,0,-0.66,-2.83,-0.84,-5.52,14.77,1.46,0.75,1.79,0.86,6.66,0.82,0.83,0.53,1.34,1.44,3.03,1.82,1.14,2.52,-3.18,-0.99,-0.28,1.27,0,-1.25,-2.11,-0.58,-1.82,8.12,0.236666667,0.236666667,1.14,2.52,3.18,0.99,0.28,1.27,0,1.25,2.11,0.58,1.82,8.12,1.938333333
75,삼양홀딩스우,52000,56700,9.04,0.89,2.94,0.74,-1.99,0.18,1.09,0.18,-1.09,2.24,-1.88,-0.75,3.11,0.5,1.19,1.26,0.85,0.43,0.6,0.47,0.82,0.79,0.91,0.91,0.48,1.78,2.47,0.59,-2.34,0.42,1.82,0.38,-1.33,2.84,-2.07,-0.82,6.48,0.851666667,0.851666667,1.78,2.47,0.59,2.34,0.42,1.82,0.38,1.33,2.84,2.07,0.82,6.48,1.945
267290,경동도시가스,19570,18960,-3.12,0.05,0.32,-2.68,-2.21,-11.63,0.73,-1.03,-0.31,-1.02,-0.67,-2.99,2.77,0.07,0.39,1.48,0.63,3.94,0.31,0.43,0.26,0.89,1.12,1.2,0.81,0.71,0.82,-1.81,-3.51,-2.95,2.35,-2.4,-1.19,-1.15,-0.6,-2.49,3.42,-0.733333333,0.733333333,0.71,0.82,1.81,3.51,2.95,2.35,2.4,1.19,1.15,0.6,2.49,3.42,1.95
4690,삼천리,93000,89500,-3.76,0.11,1.46,-1.98,-0.98,-4.51,-2.93,-0.75,-7.22,1.41,-0.21,-0.94,2.78,0.78,0.75,1.5,0.43,2.11,0.65,0.77,1.23,2.42,1.43,0.96,1.09,0.14,1.95,-1.32,-2.28,-2.14,-4.51,-0.97,-5.87,0.58,-0.15,-0.98,2.55,-1.083333333,1.083333333,0.14,1.95,1.32,2.28,2.14,4.51,0.97,5.87,0.58,0.15,0.98,2.55,1.953333333
140,하이트진로홀딩스,8470,9180,8.38,-0.43,-0.32,1.75,-0.11,0.88,-1.1,1.22,-1.21,2.04,-2.62,-3.33,4.05,0.75,0.96,1.04,0.41,0.75,0.58,0.71,0.72,2.41,0.5,1.07,0.81,-0.57,-0.33,1.68,-0.27,1.17,-1.9,1.72,-1.68,0.85,-5.24,-3.11,5,-0.223333333,0.223333333,0.57,0.33,1.68,0.27,1.17,1.9,1.72,1.68,0.85,5.24,3.11,5,1.96
14790,HL D&I,2090,2405,15.07,0,-7.55,2.7,15.57,13.33,-0.25,0.5,-2.18,-2.58,-3.26,-0.96,0.97,1.3,2.1,4.29,3.3,3.69,0.56,0.68,0.69,1.18,1.26,0.75,1.28,0,-3.6,0.63,4.72,3.61,-0.45,0.74,-3.16,-2.19,-2.59,-1.28,0.76,-0.234166667,0.234166667,0,3.6,0.63,4.72,3.61,0.45,0.74,3.16,2.19,2.59,1.28,0.76,1.9775
120030,조선선재,91200,94600,3.73,-0.21,0.32,-2.38,-1.13,1.24,-0.1,1.13,-1.52,-6.04,10.61,-1.7,6,0.3,0.73,1.81,1,0.76,0.94,1.49,0.8,1.27,2.72,0.87,1.15,-0.7,0.44,-1.31,-1.13,1.63,-0.11,0.76,-1.9,-4.76,3.9,-1.95,5.22,0.0075,0.0075,0.7,0.44,1.31,1.13,1.63,0.11,0.76,1.9,4.76,3.9,1.95,5.22,1.984166667
87,하이트진로2우B,14920,16240,8.85,0.56,-0.86,0.37,-2.36,2.61,-0.38,0.76,0.13,0.51,0.97,1.95,0.85,0.17,0.33,1.07,0.41,0.82,0.41,0.47,0.31,0.3,0.68,1.64,0.63,3.29,-2.61,0.35,-5.76,3.18,-0.93,1.62,0.42,1.7,1.43,1.19,1.35,0.435833333,0.435833333,3.29,2.61,0.35,5.76,3.18,0.93,1.62,0.42,1.7,1.43,1.19,1.35,1.985833333
4720,팜젠사이언스,6570,4915,-25.19,-0.1,-1.8,-3.93,0,-3.32,-1.31,-6.67,-1.23,-1.2,-7.44,0.32,9.78,0.07,1.66,3.99,1.15,1.13,1.05,1.53,1.39,0.85,1.65,2.02,2.01,-1.43,-1.08,-0.98,0,-2.94,-1.25,-4.36,-0.88,-1.41,-4.51,0.16,4.87,-1.150833333,1.150833333,1.43,1.08,0.98,0,2.94,1.25,4.36,0.88,1.41,4.51,0.16,4.87,1.989166667
1755,한양증권우,11980,17110,42.82,-0.64,-20.85,47.83,11.11,-2.03,0.08,-3.53,-5.8,-0.82,2.51,-3.83,1.57,1.74,6.44,12.69,2.8,0.67,0.68,1.33,1.5,4.42,2.52,6.33,1.44,-0.37,-3.24,3.77,3.97,-3.03,0.12,-2.65,-3.87,-0.19,1,-0.61,1.09,-0.334166667,0.334166667,0.37,3.24,3.77,3.97,3.03,0.12,2.65,3.87,0.19,1,0.61,1.09,1.9925
10770,평화홀딩스,2950,2810,-4.75,0,-0.53,-3.45,-0.5,-0.82,0.83,-1.96,-3.02,-2.54,-4.85,0.78,6.67,0,1.02,3.11,0.52,1.16,1.25,0.81,1.38,1.8,1.07,1.02,0.77,,-0.52,-1.11,-0.96,-0.71,0.66,-2.42,-2.19,-1.41,-4.53,0.76,8.66,-0.342727273,0.342727273,0,0.52,1.11,0.96,0.71,0.66,2.42,2.19,1.41,4.53,0.76,8.66,1.994166667
4365,세방우,6600,7730,17.12,-1.02,-0.25,0.76,2.32,0.65,0.26,3.78,-3.35,6.29,0.86,-0.14,6.53,0.27,1.05,1.7,1.21,1.06,0.78,1.03,0.9,1.47,0.89,1.47,1.69,-3.78,-0.24,0.45,1.92,0.61,0.33,3.67,-3.72,4.28,0.97,-0.1,3.86,0.6875,0.6875,3.78,0.24,0.45,1.92,0.61,0.33,3.67,3.72,4.28,0.97,0.1,3.86,1.994166667
480,CR홀딩스,6830,5700,-16.54,0.18,-2.72,-2.17,-2.76,0.33,-0.33,-0.49,-4.71,1.48,-10.26,-2.56,10.08,0.5,1.21,2.47,0.83,0.97,1.18,1.76,1.3,2.12,1.18,1.4,7.15,0.36,-2.25,-0.88,-3.33,0.34,-0.28,-0.28,-3.62,0.7,-8.69,-1.83,1.41,-1.529166667,1.529166667,0.36,2.25,0.88,3.33,0.34,0.28,0.28,3.62,0.7,8.69,1.83,1.41,1.9975
163560,동일고무벨트,6050,7410,22.48,0.14,-1.04,-14.46,15.04,-6.1,0.99,3.63,-4.43,41.8,-1.11,0.32,3.16,2.14,1.82,4.93,5.01,1.13,2.98,5.8,3.93,8,0.98,0.62,1.03,0.07,-0.57,-2.93,3,-5.4,0.33,0.63,-1.13,5.22,-1.13,0.52,3.07,0.14,0.14,0.07,0.57,2.93,3,5.4,0.33,0.63,1.13,5.22,1.13,0.52,3.07,2
3000,부광약품,6030,5030,-16.58,0.4,-0.98,-5.13,-1.66,-7.63,-10.03,-5.22,3.26,2.18,3.48,2.69,6.69,1.12,2.94,3.5,1.46,1.32,2.4,1.71,3.25,2.4,3.46,1.48,2.25,0.36,-0.33,-1.47,-1.14,-5.78,-4.18,-3.05,1,0.91,1.01,1.82,2.97,-0.656666667,0.656666667,0.36,0.33,1.47,1.14,5.78,4.18,3.05,1,0.91,1.01,1.82,2.97,2.001666667
145,하이트진로홀딩스우,12100,11570,-4.38,-0.26,-1.86,-2.24,-0.25,0,-1.65,0.92,-5.36,3.5,-2.11,1.12,6.56,0.3,2.01,1.6,1.55,1.61,0.79,2.32,0.85,1.4,0.94,3.7,0.96,-0.87,-0.93,-1.4,-0.16,0,-2.09,0.4,-6.31,2.5,-2.24,0.3,6.83,-0.330833333,0.330833333,0.87,0.93,1.4,0.16,0,2.09,0.4,6.31,2.5,2.24,0.3,6.83,2.0025
14910,성문전자,1455,1254,-13.81,-0.4,1.61,-11.39,-3.02,-3.66,1.44,-2.15,-4.69,1.5,-1.46,-0.73,7.47,0.22,1.1,3.95,1.36,1.34,6.12,1.17,1.2,1.51,2.03,1.33,1.58,-1.82,1.46,-2.88,-2.22,-2.73,0.24,-1.84,-3.91,0.99,-0.72,-0.55,4.73,-0.770833333,0.770833333,1.82,1.46,2.88,2.22,2.73,0.24,1.84,3.91,0.99,0.72,0.55,4.73,2.0075
49800,우진플라임,3180,2300,-27.67,1.77,-4.58,-1.64,-6.53,-2.45,-2.72,-5.48,-3.3,-0.33,-0.49,-1.94,3.13,2.18,1.66,2.39,1.76,0.92,1.08,1.24,3.61,0.73,0.82,0.95,1.23,0.81,-2.76,-0.69,-3.71,-2.66,-2.52,-4.42,-0.91,-0.45,-0.6,-2.04,2.54,-1.450833333,1.450833333,0.81,2.76,0.69,3.71,2.66,2.52,4.42,0.91,0.45,0.6,2.04,2.54,2.009166667
57050,현대홈쇼핑,42000,46500,10.71,0.22,-2.51,-2.84,-4.5,-2.48,-2.61,6.01,8.63,-1.58,4.45,-0.69,3.61,0.46,1.18,1.49,1.34,1.24,1.48,3.94,1.73,2.4,2.22,2.17,1.19,0.48,-2.13,-1.91,-3.36,-2,-1.76,1.53,4.99,-0.66,2,-0.32,3.03,-0.009166667,0.009166667,0.48,2.13,1.91,3.36,2,1.76,1.53,4.99,0.66,2,0.32,3.03,2.014166667
325,노루홀딩스우,33200,30500,-8.13,0.16,1.84,-4.65,-4.9,-3.82,3.97,-2.56,3.42,-5.01,-2.99,-36.13,13.34,0.23,1.44,1.72,2.21,1.6,3.41,3.41,1.63,4.06,5.6,5.2,6.08,0.7,1.28,-2.7,-2.22,-2.39,1.16,-0.75,2.1,-1.23,-0.53,-6.95,2.19,-0.778333333,0.778333333,0.7,1.28,2.7,2.22,2.39,1.16,0.75,2.1,1.23,0.53,6.95,2.19,2.016666667
32350,롯데관광개발,11260,9940,-11.72,-2.26,7.05,-2.37,-1.82,-6.38,6.27,-3.48,7.11,0,-4.11,-4.48,-4.8,1.53,2.27,2.87,1.7,1.92,2.64,3.35,2,1.27,1.47,1.51,2.89,-1.48,3.11,-0.83,-1.07,-3.32,2.37,-1.04,3.56,0,-2.8,-2.97,-1.66,-0.510833333,0.510833333,1.48,3.11,0.83,1.07,3.32,2.37,1.04,3.56,0,2.8,2.97,1.66,2.0175
69960,현대백화점,58000,47650,-17.84,-2.16,3.49,-2.05,-2.79,-2.4,-3.59,-2.77,-0.58,-9.81,4.47,2.17,-6.1,1.24,2.11,1.97,1.03,1.34,1.4,1.84,0.92,3.34,2.24,1.28,1.54,-1.74,1.65,-1.04,-2.71,-1.79,-2.56,-1.51,-0.63,-2.94,2,1.7,-3.96,-1.1275,1.1275,1.74,1.65,1.04,2.71,1.79,2.56,1.51,0.63,2.94,2,1.7,3.96,2.019166667
271560,오리온,123800,96700,-21.89,0.83,6.79,2.45,-4.37,-2.33,-1.29,-2.72,-1.94,1.53,-21.56,0.78,-5.54,1.75,1.8,2.17,0.84,2.87,1.12,1.92,1.27,1.42,4.28,1.73,2.39,0.47,3.77,1.13,-5.2,-0.81,-1.15,-1.42,-1.53,1.08,-5.04,0.45,-2.32,-0.880833333,0.880833333,0.47,3.77,1.13,5.2,0.81,1.15,1.42,1.53,1.08,5.04,0.45,2.32,2.030833333
5257,녹십자홀딩스2우,28800,24700,-14.24,-0.6,-4.18,3.7,-3.3,-2.82,0.76,-10.73,-2.04,-0.67,-4.34,-9.43,5.03,0.56,1.95,6.4,1.76,1.07,1.19,1.5,1.53,1.64,1.2,8.16,2.76,-1.07,-2.14,0.58,-1.88,-2.64,0.64,-7.15,-1.33,-0.41,-3.62,-1.16,1.82,-1.53,1.53,1.07,2.14,0.58,1.88,2.64,0.64,7.15,1.33,0.41,3.62,1.16,1.82,2.036666667
5965,동부건설우,23650,22700,-4.02,0,-1.3,2.65,0.66,1.32,-3.2,-1.88,-2.36,-2.64,-4.21,-2.76,10.88,0,0.82,0.7,0.81,2.2,1.09,1.69,0.88,1.07,2.3,1.86,2.1,,-1.59,3.79,0.81,0.6,-2.94,-1.11,-2.68,-2.47,-1.83,-1.48,5.18,-0.338181818,0.338181818,0,1.59,3.79,0.81,0.6,2.94,1.11,2.68,2.47,1.83,1.48,5.18,2.04
19680,대교,2410,2165,-10.17,-1.14,-1.81,-2.42,-6.76,-1.01,-7.39,0.38,-1.5,0.19,-3.49,-2.63,2.78,1.29,1.51,3.37,1.04,0.76,0.85,1.66,2.52,2.03,2.11,2.51,1.79,-0.88,-1.2,-0.72,-6.5,-1.33,-8.69,0.23,-0.6,0.09,-1.65,-1.05,1.55,-1.729166667,1.729166667,0.88,1.2,0.72,6.5,1.33,8.69,0.23,0.6,0.09,1.65,1.05,1.55,2.040833333
69640,한세엠케이,2330,1700,-27.04,-0.47,2.44,-7.36,-6.49,-0.99,-6.53,-0.93,7.35,-2.86,-0.47,-3.59,3.17,0.16,8.02,3.59,1.59,1.02,1.54,2.57,2.16,1.49,1.37,1.96,1.53,-2.94,0.3,-2.05,-4.08,-0.97,-4.24,-0.36,3.4,-1.92,-0.34,-1.83,2.07,-1.08,1.08,2.94,0.3,2.05,4.08,0.97,4.24,0.36,3.4,1.92,0.34,1.83,2.07,2.041666667
33637K,솔루스첨단소재1우,3135,2590,-17.38,0.39,-0.38,-12.8,-22.64,-0.77,-2.25,9.98,0.17,0.72,-18.45,26.79,6.15,0.82,1.4,2.89,4.73,1.72,1.71,7.9,6.75,1.89,4.14,8.72,1.72,0.48,-0.27,-4.43,-4.79,-0.45,-1.32,1.26,0.03,0.38,-4.46,3.07,3.58,-0.576666667,0.576666667,0.48,0.27,4.43,4.79,0.45,1.32,1.26,0.03,0.38,4.46,3.07,3.58,2.043333333
